,Disk (GB),Memory (GB),CPU (Core),Bandwidth (MB/s),Region,Latitude,Longitude
9910,377,9,7,239,Nevada,39.05085395375663,118.57649376609241
9911,377,9,7,236,Nevada,35.697463836009746,119.56569184593532
9912,377,9,7,223,Nevada,41.3272675960768,114.6088837909459
9913,377,9,7,217,Nevada,39.1235815426079,118.42564288686566
9914,377,9,7,212,Nevada,37.140986839801116,116.83229913549675
9915,377,9,7,208,Nevada,39.05666043581383,118.75600009602657
9916,377,9,7,207,Nevada,38.12502408757841,117.08457343807692
9917,355,9,7,203,Nevada,38.722290572996435,114.06546131660768
9918,352,9,7,191,Nevada,41.4363849678238,118.03954375180676
9919,336,9,7,186,Nevada,37.556300663725935,114.32230465108493
9920,330,8,7,182,Nevada,38.226290341848134,116.99702804756484
9921,282,7,3,180,Nevada,40.6617201752846,116.08275953042182
9922,282,7,3,180,Nevada,35.47510755776992,117.10412154049847
9923,282,6,3,177,Nevada,41.42132678491481,118.05725184852157
9924,282,6,3,176,Nevada,37.77655828708191,115.58074426417438
9925,13048,70,18,1835,New Jersey,40.977627251456084,74.85129386410176
9926,12777,70,18,1835,New Jersey,41.218671797884355,75.07359503092448
9927,11961,70,18,1835,New Jersey,40.697702186668295,74.06730696729758
9928,11417,70,18,1734,New Jersey,40.72230901001739,74.69778650110095
9929,10874,55,18,1595,New Jersey,40.16792650189872,74.57836820638505
9930,10330,52,15,1590,New Jersey,40.47016190597993,75.14133008009526
9931,10330,41,15,1564,New Jersey,39.35769226097936,74.00083223551086
9932,10058,37,15,1564,New Jersey,39.12328003996667,74.14577873963657
9933,10058,33,15,1564,New Jersey,40.96624551995986,73.9655709487193
9934,9786,33,15,1564,New Jersey,40.55924529116155,74.99777958807283
9935,9786,33,15,1528,New Jersey,41.289316022694706,74.16677589322784
9936,9786,33,15,1528,New Jersey,39.828128400319784,75.20715672861321
9937,9786,33,15,1528,New Jersey,41.34506538364747,74.07561568948273
9938,9786,33,15,1528,New Jersey,40.68889102644302,74.08166383728786
9939,9786,33,15,1528,New Jersey,40.367998232452216,74.98807673382667
9940,9786,33,15,1528,New Jersey,40.26628800301118,74.26810852607501
9941,9514,33,15,1528,New Jersey,39.17745326532066,75.14290654262177
9942,9514,33,15,1528,New Jersey,38.93491532866857,74.76347657974652
9943,9514,33,15,1528,New Jersey,40.56408586794114,74.27192318464706
9944,9243,33,15,1528,New Jersey,39.43298060760186,74.55466398273244
9945,9243,33,15,1528,New Jersey,38.93390888809595,75.28132446391179
9946,8971,33,15,1528,New Jersey,39.150221844998,75.13672257776481
9947,8699,33,15,1528,New Jersey,41.2630732667329,75.376272193302
9948,8699,33,15,1528,New Jersey,39.297857825063986,74.89958411262594
9949,8451,33,15,1528,New Jersey,41.35345752841266,75.4169055855645
9950,8427,33,15,1528,New Jersey,40.23967916641551,75.54256823122577
9951,8307,33,15,1528,New Jersey,39.61046033555567,74.33614565806127
9952,8155,33,15,1467,New Jersey,39.36373911026877,74.23064734541944
9953,8155,33,15,1467,New Jersey,39.3764961019591,74.40920034636423
9954,8155,33,15,1467,New Jersey,40.377671444971554,74.84994583426483
9955,8155,33,15,1467,New Jersey,38.96286504037741,75.37162526176834
9956,8155,33,15,1374,New Jersey,39.71116009615272,75.50188052133801
9957,7973,33,15,1374,New Jersey,39.07114690110875,74.28153945919182
9958,7883,33,15,1345,New Jersey,39.25042586560285,74.79219187205979
9959,7785,33,15,1283,New Jersey,40.63649582052627,74.84015110693306
9960,7774,33,15,1222,New Jersey,39.557809608606846,74.83598552734497
9961,7611,33,15,1222,New Jersey,39.45525502261872,74.4668214560469
9962,7611,33,15,1222,New Jersey,40.63351492390559,74.30244094955195
9963,7611,33,15,1222,New Jersey,40.5304294184173,74.3352942690345
9964,7404,33,12,1222,New Jersey,39.75604836596681,74.90342714037102
9965,7340,33,12,1222,New Jersey,40.68686489069958,75.25002172754719
9966,7322,33,12,1222,New Jersey,40.30967931123451,74.55643360356059
9967,7068,33,12,1222,New Jersey,40.97151557672583,75.57006829532948
9968,7068,33,12,1222,New Jersey,39.30510167826024,74.19811350832607
9969,7068,33,12,1222,New Jersey,41.02671335495077,74.40325308918324
9970,6796,33,12,1222,New Jersey,40.385841512403616,75.45096501862086
9971,6796,33,12,1222,New Jersey,39.093411114599334,74.8466361054032
9972,6796,33,12,1222,New Jersey,40.28316762219104,74.20822113335275
9973,6524,33,12,1222,New Jersey,41.263534150803615,75.4388375285952
9974,6524,33,12,1193,New Jersey,39.16892475514675,74.35885002460707
9975,6524,33,12,1161,New Jersey,39.13119536871826,74.672743766207
9976,6524,33,12,1161,New Jersey,39.17423795357598,74.26129637773049
9977,6524,33,12,1115,New Jersey,41.039507687246044,74.45559555336442
9978,6524,33,12,1100,New Jersey,40.008039309497015,74.40190060522826
9979,6524,33,12,1100,New Jersey,40.22281664244614,74.04079251346677
9980,6252,33,12,1100,New Jersey,39.75097565924548,75.14604909098524
9981,6252,33,12,1100,New Jersey,40.013180494520164,75.26560136656876
9982,6193,28,12,1100,New Jersey,39.41656979808481,74.76873872662229
9983,5980,28,12,1070,New Jersey,39.455306251086405,74.4834061820113
9984,5980,28,12,1070,New Jersey,40.581297251968095,75.2947283474584
9985,5980,26,12,1029,New Jersey,41.15933476322592,73.92547901481416
9986,5980,26,12,1013,New Jersey,40.22996112937083,75.0951732058413
9987,5730,26,12,1009,New Jersey,39.97370576789555,75.04066382327305
9988,5708,26,12,977,New Jersey,41.29309145995048,75.0878574300042
9989,5708,26,12,977,New Jersey,39.0515456263925,74.30719153397857
9990,5708,26,12,974,New Jersey,40.64164535730551,74.20192358886179
9991,5708,26,12,967,New Jersey,41.31104247360454,73.9280507502706
9992,5708,26,12,954,New Jersey,41.01071700904892,74.97845381172853
9993,5484,26,12,947,New Jersey,41.28248066745345,74.93854507935151
9994,5437,26,12,939,New Jersey,39.27162138881308,75.47818821343066
9995,5437,26,12,939,New Jersey,39.77014985206365,74.65271989177958
9996,5437,26,12,926,New Jersey,41.3062908627075,75.14869085229891
9997,5437,26,12,916,New Jersey,38.99445474058221,74.27983003081496
9998,5437,26,12,916,New Jersey,40.4633563625885,74.61445568667833
9999,5243,26,12,916,New Jersey,40.922416678613644,74.8848250928413
10000,5165,26,12,916,New Jersey,40.39418850642248,75.44582820007628
10001,5165,26,12,916,New Jersey,39.16903751232768,74.66714832521382
10002,4893,22,12,916,New Jersey,41.00913219549135,74.56051017054457
10003,4893,20,12,916,New Jersey,39.92977556689978,74.51725178177334
10004,4893,20,12,916,New Jersey,39.45238685766018,74.52114081356271
10005,4893,20,12,916,New Jersey,39.3367870742014,74.9054536048904
10006,4893,20,12,916,New Jersey,39.884459372604525,73.9640230431044
10007,4893,20,12,916,New Jersey,40.58329068925408,74.55385571071227
10008,4668,19,12,916,New Jersey,39.99872161846652,73.93059047353412
10009,4621,18,12,916,New Jersey,39.2104142223465,74.38525457408198
10010,4621,18,12,916,New Jersey,40.07816712437136,75.31819168993631
10011,4621,18,12,916,New Jersey,40.357090934000595,74.92799737933179
10012,4441,17,12,916,New Jersey,40.22722847093846,74.70719295944208
10013,4351,17,12,916,New Jersey,40.5024359767069,75.52093822167691
10014,4349,15,12,916,New Jersey,41.101412798778924,75.10558291817811
10015,4349,15,12,916,New Jersey,39.309548166111774,75.5158030852756
10016,4349,15,12,916,New Jersey,39.96062316895918,75.07253977350851
10017,4349,15,12,916,New Jersey,39.037842254338884,74.4324753066243
10018,4349,15,12,916,New Jersey,39.52962125580958,74.91966692310461
10019,4196,15,12,916,New Jersey,38.92954988998095,75.13451044146956
10020,4077,15,12,916,New Jersey,40.735666416886225,74.96649074272565
10021,4077,15,12,916,New Jersey,39.7845799651882,75.21977797039669
10022,4077,15,12,916,New Jersey,40.672530185037765,74.16526971486346
10023,4077,15,12,916,New Jersey,39.42261812678864,75.09447201953203
10024,4077,15,12,916,New Jersey,39.54382993016738,75.53335791167119
10025,3893,15,12,916,New Jersey,39.814081783135386,75.05333169842135
10026,3805,15,12,916,New Jersey,39.74014825962185,74.01134733547278
10027,3805,15,12,916,New Jersey,39.80370152900422,75.36960143202494
10028,3805,15,12,916,New Jersey,39.24566305989995,74.51205544655768
10029,3805,15,12,916,New Jersey,39.29253298790311,73.94948403805924
10030,3805,15,12,916,New Jersey,39.39335822456614,75.44415439085843
10031,3722,15,12,916,New Jersey,40.09701784775172,75.3116490423373
10032,3623,15,12,916,New Jersey,40.574073514903354,74.90433575445932
10033,3596,15,12,916,New Jersey,39.43402042309657,75.43627231594292
10034,3534,15,12,916,New Jersey,40.47531392439252,75.20463564645117
10035,3534,15,12,909,New Jersey,40.36690826418876,75.28913102580901
10036,3534,15,12,904,New Jersey,41.013026689983676,73.94734765612822
10037,3534,15,12,887,New Jersey,39.69467871493151,75.01321430759134
10038,3500,15,12,887,New Jersey,41.26852902893758,75.41284788452421
10039,3262,15,12,887,New Jersey,39.51686992514163,74.91307203916688
10040,3262,15,12,878,New Jersey,40.093916390884516,75.06149190320221
10041,3262,15,12,860,New Jersey,38.9822399961266,74.96240047417307
10042,3262,15,12,854,New Jersey,40.08632046989972,75.06216899446149
10043,3262,15,12,854,New Jersey,39.10983980494928,75.45779937323125
10044,3262,15,12,849,New Jersey,40.37989798752052,74.79133409055233
10045,3262,15,12,843,New Jersey,39.86893306444383,75.10703664501033
10046,3262,15,12,836,New Jersey,40.53470000111374,74.66830006797039
10047,3262,15,12,834,New Jersey,41.297960211789224,74.62029946248212
10048,3216,15,12,825,New Jersey,41.040703973570444,75.40099442514479
10049,3174,15,12,825,New Jersey,40.07954402407323,75.1650943772771
10050,3033,15,12,793,New Jersey,39.55634109523992,75.25118975238608
10051,2990,15,12,772,New Jersey,40.95141948458739,74.13387283561141
10052,2990,15,12,771,New Jersey,40.84273233415095,74.8372394951732
10053,2990,15,12,764,New Jersey,40.01021999356621,75.031526834522
10054,2990,15,12,764,New Jersey,39.63930922620602,74.0407925154218
10055,2990,15,12,764,New Jersey,40.6091681516314,73.97269431795135
10056,2990,15,12,764,New Jersey,40.0398715487196,75.16896838292402
10057,2990,15,12,764,New Jersey,39.310277114066665,74.02610736711411
10058,2870,15,12,764,New Jersey,40.08051683384215,75.39005457555588
10059,2718,15,12,764,New Jersey,39.081965182804,74.62346936639464
10060,2718,15,12,764,New Jersey,39.644552989058525,75.52956250797969
10061,2718,15,12,758,New Jersey,39.70864231296039,74.60779445271628
10062,2718,15,12,755,New Jersey,39.38373603600134,75.11854493588386
10063,2718,15,12,753,New Jersey,40.16539826445661,74.77788216940316
10064,2718,15,12,751,New Jersey,40.68214925583144,74.49225968978128
10065,2718,15,12,751,New Jersey,39.93988033383483,74.85772171830594
10066,2718,15,12,744,New Jersey,39.64628350918734,75.17162894814528
10067,2718,15,12,742,New Jersey,39.35915085737084,74.88631986906336
10068,2718,15,12,740,New Jersey,40.019169304275465,74.68268631847656
10069,2718,15,12,737,New Jersey,40.09555321707813,74.91092010351336
10070,2718,15,12,735,New Jersey,39.56199158554191,75.17287478824966
10071,2718,15,12,732,New Jersey,39.18495073337421,74.59941612387637
10072,2718,15,12,732,New Jersey,39.155208689106,74.65305980630657
10073,2718,15,12,732,New Jersey,40.44625673109789,74.45743053183558
10074,2718,15,12,732,New Jersey,41.047874925149756,74.51075261912386
10075,2576,15,12,732,New Jersey,39.63864272323333,75.31912106645164
10076,2528,15,12,732,New Jersey,39.30387925629577,75.32517903687229
10077,2446,15,12,732,New Jersey,39.7414443887645,74.7696746545441
10078,2446,15,12,732,New Jersey,39.70327862402684,74.90415460750339
10079,2446,15,12,732,New Jersey,41.26894067780559,75.38197132518928
10080,2446,15,12,732,New Jersey,40.9331084887269,74.08719723468606
10081,2446,15,12,732,New Jersey,40.95808909653418,75.06138872981292
10082,2446,15,12,732,New Jersey,39.67256891828631,74.58603372686699
10083,2446,15,12,732,New Jersey,38.95988802712888,75.36571662628141
10084,2446,15,12,717,New Jersey,40.87368327076395,75.048308022309
10085,2446,15,12,714,New Jersey,38.97631723497027,75.35561629011528
10086,2446,15,12,714,New Jersey,40.120476279045604,75.00946076573972
10087,2446,15,12,712,New Jersey,40.21082964852678,74.49304143120648
10088,2446,15,12,703,New Jersey,41.11421950952157,74.8013537132833
10089,2446,15,12,703,New Jersey,41.10133614627055,74.60135950586711
10090,2446,15,12,703,New Jersey,40.48744119974208,75.54189179970851
10091,2446,15,12,703,New Jersey,39.63612085164949,74.173050409637
10092,2446,15,12,702,New Jersey,39.11779735944444,74.72874356854416
10093,2446,15,12,685,New Jersey,38.92732951722225,74.83586831230427
10094,2446,15,12,685,New Jersey,39.30427247926243,74.61130099615045
10095,2446,15,12,684,New Jersey,40.53043437900971,74.86767259497063
10096,2446,15,12,671,New Jersey,40.07327818876233,75.32116343324827
10097,2446,15,12,671,New Jersey,39.16954560572246,74.29254724730158
10098,2446,15,12,668,New Jersey,39.43205607393262,75.09776458679669
10099,2446,15,12,667,New Jersey,39.22854360220442,75.48480407289904
10100,2446,15,12,661,New Jersey,40.255841454689424,75.53844584048505
10101,2446,15,12,659,New Jersey,39.16322907630321,75.55544953445248
10102,2446,15,12,657,New Jersey,39.4956459319762,74.15014270759468
10103,2446,15,12,654,New Jersey,39.75645470757674,73.99039564785163
10104,2446,15,12,645,New Jersey,40.951018844758806,74.62300285416372
10105,2446,15,12,641,New Jersey,40.77144684800413,74.59136347143541
10106,2446,15,12,641,New Jersey,39.144824927758,75.3606343193516
10107,2446,15,12,641,New Jersey,40.19766343921331,75.22263808982285
10108,2438,15,12,641,New Jersey,41.06454589417238,74.0665397903488
10109,2393,15,12,638,New Jersey,40.66661345928474,73.93571128452903
10110,2174,15,12,636,New Jersey,39.90559572771874,74.96536325928501
10111,2174,15,12,635,New Jersey,40.833971448095376,75.50730640581456
10112,2174,15,12,631,New Jersey,39.31553482835278,74.40794086113672
10113,2174,15,12,630,New Jersey,39.012476632915586,75.21795844398304
10114,2174,15,12,624,New Jersey,39.17480818677149,75.31946921789326
10115,2174,15,12,624,New Jersey,40.03414529737573,75.1560530002864
10116,2174,15,12,609,New Jersey,40.55251426203828,74.13430410743429
10117,2174,15,12,609,New Jersey,40.19221189248118,74.63489150935385
10118,2174,15,12,609,New Jersey,40.68573004536883,75.14819782555993
10119,2174,15,12,609,New Jersey,41.29723357821386,74.77372372294575
10120,2174,15,12,609,New Jersey,39.965430727289736,74.49284845127082
10121,2174,15,12,609,New Jersey,39.53937823486565,75.48407934078928
10122,2174,15,12,609,New Jersey,40.04901787228283,75.1778297382211
10123,2174,15,12,609,New Jersey,41.084230577649144,75.35452214934963
10124,2174,15,12,609,New Jersey,39.48831065840506,75.48779592900571
10125,2174,15,12,609,New Jersey,40.84086672314072,73.91859078061611
10126,2174,15,12,609,New Jersey,40.99889040192889,74.61996165357368
10127,2174,15,12,609,New Jersey,40.49987642423805,75.09063424792001
10128,2174,15,12,609,New Jersey,39.2451821778905,75.55455577934691
10129,2174,15,12,609,New Jersey,40.41284060436007,74.75660770520375
10130,2174,15,12,609,New Jersey,40.91210036049086,73.95233159714485
10131,2174,15,12,609,New Jersey,41.17205348854752,74.12180779858583
10132,2174,15,12,609,New Jersey,39.68570597708285,74.08539801880167
10133,2174,15,12,609,New Jersey,39.76867188921458,75.5050364834334
10134,2174,15,12,609,New Jersey,39.34684826541757,74.46124875587992
10135,2174,15,12,609,New Jersey,39.71218498416606,73.93965886985761
10136,1949,15,12,609,New Jersey,39.99733424145681,74.69596439583101
10137,1902,15,12,609,New Jersey,40.20149169108431,75.18765360021399
10138,1902,15,12,609,New Jersey,39.041197826685476,73.94653946972974
10139,1902,15,12,609,New Jersey,39.747302177286954,74.25562676388152
10140,1902,15,12,609,New Jersey,40.1896429467035,74.06140648306607
10141,1902,15,12,609,New Jersey,41.21129180013547,74.08110588333207
10142,1902,15,12,609,New Jersey,40.39674571997857,74.8455308201539
10143,1902,15,12,609,New Jersey,39.62575718506319,74.57164584365303
10144,1902,15,12,609,New Jersey,40.150184416924006,74.28198977239265
10145,1902,15,12,609,New Jersey,40.64079176741173,75.37978138390577
10146,1902,15,12,609,New Jersey,40.19910273769184,74.32522656692235
10147,1902,15,12,609,New Jersey,39.73037518226093,75.09439421457547
10148,1902,15,12,609,New Jersey,39.48236283765662,74.0478618251491
10149,1902,15,12,609,New Jersey,41.33244763917773,73.94210992089543
10150,1902,15,12,609,New Jersey,39.298584035535,74.30449294851294
10151,1902,15,12,609,New Jersey,40.25927550724676,74.23976406971114
10152,1902,15,12,609,New Jersey,40.29873169014117,75.54303478353354
10153,1902,15,12,609,New Jersey,39.427434716982,74.80522624934204
10154,1902,15,12,609,New Jersey,40.318609756714565,74.97183588624827
10155,1902,15,12,609,New Jersey,40.89459743926167,74.29662008169598
10156,1902,15,12,609,New Jersey,39.315207493731215,74.2995972639212
10157,1902,15,12,609,New Jersey,41.34765061698517,73.91986408590911
10158,1902,15,12,609,New Jersey,40.81978404843813,74.47250697595132
10159,1902,15,12,609,New Jersey,39.01201178970002,74.73988848275627
10160,1902,15,12,609,New Jersey,40.94745397958593,74.85050627203856
10161,1902,15,12,609,New Jersey,40.894883273938966,74.82017784260768
10162,1875,15,12,609,New Jersey,39.051144864515045,74.17218046601621
10163,1856,15,12,609,New Jersey,39.04795744320481,74.96716603484468
10164,1851,15,12,609,New Jersey,39.20968012497795,74.75635295290374
10165,1836,15,12,609,New Jersey,39.13666433060647,73.90040953122441
10166,1736,15,12,609,New Jersey,39.745141595846576,75.26294303380712
10167,1681,15,12,609,New Jersey,38.93801728639584,74.29214369248044
10168,1631,15,12,609,New Jersey,39.664583341096105,75.3776429502686
10169,1631,15,12,609,New Jersey,38.943641936166884,75.1918467939782
10170,1631,15,12,609,New Jersey,41.25738161686226,75.23329797793284
10171,1631,15,12,609,New Jersey,40.63020795798727,74.58410977748262
10172,1631,15,12,609,New Jersey,40.91868036140007,74.94981936546566
10173,1631,15,12,609,New Jersey,40.27464320100336,73.9103549507344
10174,1631,15,12,609,New Jersey,40.905200632607176,74.86076289221661
10175,1631,15,12,606,New Jersey,39.531346206890106,74.86601340204153
10176,1631,15,12,604,New Jersey,40.51498921017127,74.45933794015586
10177,1631,15,12,601,New Jersey,41.075693295279784,75.11749377552229
10178,1631,15,12,598,New Jersey,39.34498796089506,73.98360405134163
10179,1631,15,12,595,New Jersey,40.05719816783997,75.26372248908743
10180,1631,15,12,595,New Jersey,39.15565592568792,75.20975499992478
10181,1631,15,12,595,New Jersey,40.012496495054336,74.93177368638709
10182,1631,15,12,592,New Jersey,39.41696106309601,74.80308286412726
10183,1631,15,12,592,New Jersey,39.55029946449752,75.189012442837
10184,1631,15,12,589,New Jersey,40.381921382504764,73.93807928013817
10185,1631,15,12,587,New Jersey,40.96143544887747,74.06096494021337
10186,1631,15,12,586,New Jersey,40.14964695894925,75.46076642114332
10187,1631,15,12,586,New Jersey,41.20953012986143,74.21101361912575
10188,1631,15,12,586,New Jersey,40.78430874297767,74.8058613751918
10189,1631,15,12,584,New Jersey,39.2513671557914,75.43699596730538
10190,1631,15,12,583,New Jersey,40.862621875368404,73.9146200832313
10191,1631,15,12,580,New Jersey,39.59810699267374,75.5673358501714
10192,1631,15,12,580,New Jersey,39.234125028918356,74.39864256899645
10193,1631,15,12,580,New Jersey,40.24251187468587,74.15052512909199
10194,1631,15,12,577,New Jersey,39.92662550466295,74.74246596568017
10195,1631,15,12,574,New Jersey,41.18592696367989,75.0377758941332
10196,1631,15,12,574,New Jersey,39.284728370025285,74.88738392627361
10197,1631,15,12,573,New Jersey,40.615908575075515,75.37579804774454
10198,1631,15,12,570,New Jersey,39.973236171064286,74.59315966959439
10199,1631,15,12,569,New Jersey,40.587478868830715,74.40749073329631
10200,1631,15,12,566,New Jersey,40.94264266440711,75.49548118623488
10201,1631,15,12,566,New Jersey,38.937924226330836,75.08231929118662
10202,1631,15,12,566,New Jersey,40.941864973206705,75.30358888673304
10203,1631,15,12,566,New Jersey,39.71973322657428,74.73271859483941
10204,1631,15,12,566,New Jersey,41.28563742670585,75.48071922750779
10205,1631,15,12,566,New Jersey,40.78812363401702,75.45589517636589
10206,1631,15,12,563,New Jersey,39.92028812576461,74.43915142795773
10207,1631,15,12,563,New Jersey,40.140546643688324,74.8576556197542
10208,1631,15,12,563,New Jersey,40.010760813391485,73.92809222496885
10209,1631,15,12,563,New Jersey,40.784511962015245,73.91388122028606
10210,1631,15,12,560,New Jersey,39.45402865533099,74.85368947442494
10211,1631,15,12,560,New Jersey,40.71143077641304,75.19817355683726
10212,1631,15,12,557,New Jersey,39.67714080637454,74.04855518964695
10213,1631,15,12,554,New Jersey,39.00298437732373,74.50882283149157
10214,1631,15,12,553,New Jersey,39.57934534394562,74.59912864399287
10215,1631,15,12,548,New Jersey,39.26804818645287,75.06120166180706
10216,1631,15,12,548,New Jersey,40.21986408448844,74.67557087424474
10217,1631,15,12,548,New Jersey,40.736537538413934,75.08239272008244
10218,1631,15,12,548,New Jersey,40.800712437709436,74.90278440340191
10219,1631,15,12,548,New Jersey,39.651286697601286,73.97650577693727
10220,1631,15,12,547,New Jersey,39.963874310150224,74.91844162342623
10221,1631,15,12,543,New Jersey,39.31319261259942,74.25550095941435
10222,1631,15,12,542,New Jersey,41.3004101747356,75.52479318146455
10223,1631,15,12,539,New Jersey,40.32754399131471,74.56743716343263
10224,1631,15,12,536,New Jersey,40.96949472685824,74.78879527467635
10225,1631,15,12,535,New Jersey,39.11568883688696,75.42554743721544
10226,1631,15,12,533,New Jersey,39.376739619808205,75.01576388212447
10227,1631,15,12,529,New Jersey,41.33657883166272,74.70875831138838
10228,1631,15,12,523,New Jersey,41.28516221749038,75.0892698477687
10229,1631,15,12,523,New Jersey,41.2004830046983,74.2647031142167
10230,1631,15,9,521,New Jersey,41.06016904019537,75.5125266358711
10231,1631,15,9,519,New Jersey,40.091369751974554,75.393403137148
10232,1433,15,9,517,New Jersey,40.58822384567664,74.6076494948742
10233,1359,15,9,517,New Jersey,39.305924231125196,74.49527394376962
10234,1359,15,9,514,New Jersey,38.97970437378701,74.77103992722621
10235,1359,15,9,508,New Jersey,39.28689066342958,75.14923460370505
10236,1359,15,9,505,New Jersey,39.9793915013886,73.93863553987623
10237,1359,15,9,504,New Jersey,41.12854409490519,74.99109830855892
10238,1359,15,9,502,New Jersey,39.418150676674976,75.11890110331662
10239,1359,15,9,501,New Jersey,40.354212989676334,74.9056630269406
10240,1359,15,9,500,New Jersey,40.52776885348282,75.4346357384988
10241,1359,15,9,499,New Jersey,39.57328308616024,74.38305576425726
10242,1359,15,9,495,New Jersey,40.976325102379825,74.91710102746038
10243,1359,15,9,491,New Jersey,39.89074317652129,74.17192816677701
10244,1359,15,9,489,New Jersey,39.93165602624711,75.2111517279275
10245,1359,15,9,487,New Jersey,40.129639981298155,75.20839231768346
10246,1359,15,9,487,New Jersey,40.79001669273346,74.45838629793936
10247,1359,15,9,487,New Jersey,40.84946394360401,74.18314944522974
10248,1359,15,9,487,New Jersey,38.990377316227885,74.7336565851183
10249,1359,15,9,484,New Jersey,39.36761312574647,75.34250584155683
10250,1359,15,9,478,New Jersey,40.72867141098709,74.20964313101237
10251,1359,15,9,474,New Jersey,40.147097310621305,74.84470189437437
10252,1359,15,9,469,New Jersey,39.169288210700316,73.89755651779221
10253,1359,15,9,468,New Jersey,41.01959175676711,74.4751634136852
10254,1359,15,9,465,New Jersey,39.48937134787376,74.7898193503303
10255,1359,15,9,465,New Jersey,39.48294089847078,74.06634984068492
10256,1359,15,9,458,New Jersey,39.804620968104274,74.35650378248592
10257,1359,15,9,458,New Jersey,40.3168447920614,75.258249961276
10258,1359,15,9,458,New Jersey,40.78273678011553,74.96469900761991
10259,1359,15,9,458,New Jersey,39.63756261113027,75.38475289783358
10260,1359,15,9,458,New Jersey,39.65560679459653,74.57102082131408
10261,1359,15,9,458,New Jersey,39.97025024122676,74.55487321767676
10262,1359,15,9,458,New Jersey,40.37030230433578,73.96502596831172
10263,1359,15,9,458,New Jersey,39.526250912469166,74.58956914306961
10264,1359,15,9,458,New Jersey,39.94310263504614,74.349536262769
10265,1359,15,9,458,New Jersey,40.49513934138702,74.01161853412951
10266,1359,15,9,458,New Jersey,40.20406219679077,73.94795659126392
10267,1359,15,9,455,New Jersey,40.795885377309084,75.24618172823273
10268,1359,15,9,446,New Jersey,40.38643663303453,74.83386473307746
10269,1359,15,9,441,New Jersey,40.47560899957304,74.74764369409392
10270,1359,15,9,441,New Jersey,40.76469943139574,74.43356427492019
10271,1359,15,9,440,New Jersey,39.53422959383379,74.8490826016665
10272,1359,15,9,439,New Jersey,40.751391043624665,74.69731251706698
10273,1359,15,9,437,New Jersey,40.91450346641335,75.42182930377665
10274,1284,15,9,436,New Jersey,39.99337449405672,75.31031693428005
10275,1152,15,9,435,New Jersey,40.29977928301081,74.0638388937094
10276,1087,15,9,434,New Jersey,39.42992900296136,75.09106512037198
10277,1087,15,9,434,New Jersey,39.39634605289783,74.20738582848529
10278,1087,15,9,433,New Jersey,41.048159374025566,74.0200480559808
10279,1087,15,9,433,New Jersey,39.94080488226464,75.34992192439448
10280,1087,15,9,432,New Jersey,40.45696516880183,75.53994740275456
10281,1087,15,9,432,New Jersey,39.71653952008957,73.91896266391556
10282,1087,15,9,432,New Jersey,41.1581334113134,74.33102687347039
10283,1087,15,9,432,New Jersey,39.32499918304384,75.2538288243098
10284,1087,15,9,431,New Jersey,40.77023024184857,74.12976872459525
10285,1087,15,9,429,New Jersey,40.32099038681362,75.4108346077305
10286,1087,15,9,428,New Jersey,39.45381284301429,74.87653342196424
10287,1087,15,9,427,New Jersey,40.96927040758957,74.41262057628994
10288,1087,15,9,427,New Jersey,39.22414505665439,75.2715376127719
10289,1087,15,9,426,New Jersey,41.319068942898724,74.65803866409374
10290,1087,15,9,426,New Jersey,41.350187702412526,74.0413711261573
10291,1087,15,9,426,New Jersey,40.241416656272115,74.0763946078797
10292,1087,15,9,426,New Jersey,40.49158454673855,74.1428956191567
10293,1087,15,9,425,New Jersey,40.81313015054969,74.287892535619
10294,1087,15,9,425,New Jersey,40.22550822917001,74.09782904666257
10295,1087,15,9,424,New Jersey,39.93210524604204,74.6148700813447
10296,1087,15,9,424,New Jersey,39.50240698152842,74.60999487783386
10297,1087,15,9,419,New Jersey,40.860032944371085,74.46938025642604
10298,1087,15,9,418,New Jersey,39.621107573628564,75.35337038494504
10299,1087,15,9,417,New Jersey,40.865482631331524,74.18373065264393
10300,1087,15,9,414,New Jersey,39.29355430637909,74.48343684614666
10301,1087,15,9,411,New Jersey,40.87209450529099,74.01905475503095
10302,1087,15,9,411,New Jersey,40.15092720247342,75.47253419427034
10303,1087,15,9,411,New Jersey,39.20582735934692,74.94376322056723
10304,1087,15,9,406,New Jersey,39.920661414799234,75.49835336129692
10305,1087,15,9,405,New Jersey,38.985895158254436,75.49398033224588
10306,1087,15,9,403,New Jersey,39.34719689826708,74.4005369662395
10307,1087,15,9,401,New Jersey,39.93601092657754,75.3310186839384
10308,1087,15,9,400,New Jersey,41.16550869349476,74.84873570569496
10309,1087,15,9,400,New Jersey,40.461591192964626,74.10624545874167
10310,1087,15,9,397,New Jersey,39.275963610207256,74.48874778849057
10311,1087,15,9,396,New Jersey,40.08248985755596,75.26458101831811
10312,1087,15,9,396,New Jersey,39.11126850059895,74.4492523339923
10313,1087,15,9,391,New Jersey,39.31519687980812,74.75979068431643
10314,1087,15,9,390,New Jersey,40.60101053973046,75.29919327673537
10315,1087,15,9,386,New Jersey,41.25379789576114,74.16004748586748
10316,1087,15,9,386,New Jersey,39.57857171833492,74.05077393642037
10317,1087,15,9,385,New Jersey,40.523363702415146,74.28516076776529
10318,1087,15,9,385,New Jersey,41.037259438785895,74.1643806895953
