,Disk (GB),Memory (GB),CPU (Core),Bandwidth (MB/s),Region,Latitude,Longitude
11172,2026,15,12,691,New York,40.791779087830605,78.4745429065628
11173,2026,15,12,691,New York,41.903053633146314,73.1066762129266
11174,2026,15,12,691,New York,43.272633448739214,78.20072962378936
11175,2026,15,12,691,New York,40.519945055265104,73.43527940067695
11176,2026,15,12,689,New York,42.2273505470193,72.03169774970182
11177,2026,15,12,688,New York,41.42953670756615,78.83180016855115
11178,2026,15,12,688,New York,41.249344008527736,78.90365576718375
11179,2026,15,12,688,New York,41.495668659298,78.56081225978879
11180,2026,15,12,688,New York,41.17707074605421,72.33895736766208
11181,2026,15,12,686,New York,44.83262440844846,74.38330713681893
11182,2026,15,12,685,New York,44.356628218479756,71.96057941989386
11183,2026,15,12,682,New York,41.591772019598075,72.15546103291025
11184,2026,15,12,682,New York,41.4621963656722,73.83444083177963
11185,2026,15,12,679,New York,41.45928100963837,78.02115518009157
11186,2026,15,12,679,New York,41.61288401802713,77.03755331479789
11187,2026,15,12,677,New York,42.66166246996308,72.45649751844978
11188,2026,15,12,677,New York,43.778023527721594,74.77463948863976
11189,2026,15,12,677,New York,42.61543117479556,78.86531511213663
11190,2026,15,12,677,New York,40.518665754971394,72.22028401110437
11191,2026,15,12,677,New York,44.73914588653069,78.28471074772813
11192,2026,15,12,677,New York,41.70377068413011,75.46475003513866
11193,2026,15,12,677,New York,40.652468970100195,73.3918594498288
11194,2026,15,12,677,New York,43.97611465830755,75.385942514784
11195,2026,15,12,677,New York,42.23013928705562,73.5940690195072
11196,2026,15,12,677,New York,43.72251416135115,74.59195382484938
11197,2026,15,12,677,New York,40.97292368435756,74.22645300749961
11198,2026,15,12,677,New York,43.54610447956527,78.02657226276591
11199,2026,15,12,674,New York,43.85097371046914,78.99543410985186
11200,2026,15,12,672,New York,42.53980209915866,79.40765702375809
11201,2026,15,12,671,New York,43.938642113593154,73.11202886781363
11202,2026,15,12,671,New York,43.56030099410212,75.39324019031714
11203,2026,15,12,668,New York,41.84890339866056,78.02405688299699
11204,2026,15,12,667,New York,41.48563500498149,76.19091075683941
11205,2026,15,12,665,New York,41.36760852229887,75.84093631087968
11206,2026,15,12,665,New York,41.54763390844095,75.71860308036746
11207,2026,15,12,663,New York,43.63131474306929,74.14263068440032
11208,2026,15,12,660,New York,41.77631039853516,72.49154982437179
11209,2026,15,12,660,New York,44.16233668537381,76.3484251872534
11210,2026,15,12,660,New York,40.71695586161565,76.50332256789333
11211,2026,15,12,660,New York,41.6314974225092,73.00288555506825
11212,2026,15,12,660,New York,41.99288023217409,75.63951756554114
11213,2026,15,12,660,New York,40.96465157354804,72.980347951907
11214,2026,15,12,660,New York,40.62375214343887,76.60020528310889
11215,2026,15,12,660,New York,44.89988037567314,79.19834993871874
11216,2026,15,12,657,New York,42.18446197895813,79.11771473370491
11217,2026,15,12,657,New York,43.90998777394287,78.09618010132354
11218,2026,15,12,657,New York,41.0433884229073,75.51306993096219
11219,2026,15,12,656,New York,41.56888118949073,75.34011333801142
11220,2026,15,12,654,New York,40.62849072699572,79.07771964925689
11221,2026,15,12,653,New York,41.92128751692483,79.01159166574664
11222,2026,15,12,651,New York,43.5848809066747,76.6002747232713
11223,2026,15,12,651,New York,41.78869441578488,73.83836055242718
11224,2026,15,12,648,New York,41.43261627364013,79.57473897204231
11225,2026,15,12,648,New York,43.87163502655504,78.19635119203735
11226,2026,15,12,648,New York,45.013040414544136,78.71097559742964
11227,2026,15,12,646,New York,41.5025856454501,77.4022164943521
11228,2026,15,12,646,New York,43.49688177528027,76.60240618996848
11229,2026,15,12,646,New York,43.44646749430273,77.71534011088028
11230,2026,15,12,646,New York,44.68174598731355,74.03772432882107
11231,2026,15,12,646,New York,44.03925157481749,78.08297790255467
11232,2026,15,12,646,New York,41.78759927395896,76.8399945309366
11233,2026,15,12,646,New York,44.92349734538113,77.83091564303339
11234,2026,15,12,646,New York,42.20815847437373,77.59546037195264
11235,2026,15,12,643,New York,44.34325684194931,77.06826979303327
11236,2026,15,12,643,New York,44.514177042221256,73.07468494258043
11237,2026,15,12,643,New York,44.12113969989099,77.31859754211375
11238,2026,15,12,640,New York,41.4514344797972,72.56824923885407
11239,2026,15,12,640,New York,42.7105119489108,76.06349317943243
11240,2026,15,12,639,New York,43.18245549828055,77.84403608374222
11241,2026,15,12,637,New York,43.85635836268644,76.08700519110519
11242,2026,15,12,634,New York,40.58992733187584,77.32429537590973
11243,2026,15,12,634,New York,40.80248247201746,76.4083871170416
11244,2026,15,12,632,New York,42.11624867434886,72.01635852347552
11245,2026,15,12,628,New York,44.241571832016014,76.29370416613224
11246,2026,15,12,626,New York,44.929045375776326,78.77389404126102
11247,2026,15,12,626,New York,42.94328595208576,71.90036257519091
11248,2026,15,12,625,New York,44.2911488734952,73.92955644897381
11249,2026,15,12,622,New York,42.583910556287485,76.35786192242993
11250,2026,15,12,621,New York,41.921273434424485,78.90150532774514
11251,1829,15,12,620,New York,41.105132608997145,75.53666036125402
11252,1793,15,12,618,New York,44.74731854588181,72.89575901753194
11253,1772,15,12,618,New York,43.91390132628604,76.01759353332277
11254,1736,15,12,618,New York,44.279498096185534,77.63929928815479
11255,1736,15,12,618,New York,41.81097140356216,75.66490485481454
11256,1736,15,12,618,New York,41.94076863572229,73.86327641650492
11257,1736,15,12,618,New York,41.10611243473383,73.34444147095168
11258,1736,15,12,618,New York,44.68736707206636,75.8223323505536
11259,1736,15,12,618,New York,44.396879067095796,74.27492625881241
11260,1736,15,12,618,New York,43.47669548899284,77.47042141090303
11261,1736,15,12,618,New York,44.40137411444093,74.37752431389364
11262,1736,15,12,618,New York,42.105067715802704,74.84433970605716
11263,1736,15,12,618,New York,42.59893657380514,76.92382985114776
11264,1736,15,12,618,New York,42.00267325462792,73.85117246076001
11265,1736,15,12,618,New York,40.74542440887174,76.79392566378317
11266,1736,15,12,616,New York,43.33716528517164,78.42062651671284
11267,1736,15,12,615,New York,44.182993072329026,72.06558375015041
11268,1736,15,12,615,New York,41.5242640581886,72.86662204460936
11269,1736,15,12,612,New York,42.913419065698875,77.95454377882572
11270,1736,15,12,612,New York,44.8236292666778,76.9537720596901
11271,1736,15,12,612,New York,42.55736709095138,79.37374474730943
11272,1736,15,12,612,New York,41.88307798736646,76.91268104757762
11273,1736,15,12,612,New York,42.91284609180119,77.59402950444756
11274,1736,15,12,610,New York,43.7735867786579,75.11999645524268
11275,1736,15,12,609,New York,41.92723539105333,76.87812456402025
11276,1736,15,12,609,New York,43.00228296638652,76.45444144792673
11277,1736,15,12,608,New York,44.51388400761935,74.44730405599547
11278,1736,15,12,607,New York,43.92573830012493,76.96073531866364
11279,1736,15,12,604,New York,41.837846064612265,72.85091845367539
11280,1736,15,12,604,New York,41.8187539859147,79.76338393901673
11281,1736,15,12,601,New York,41.82246521407334,72.82288033037877
11282,1736,15,12,601,New York,41.002385223835084,76.23712118463965
11283,1736,15,12,601,New York,41.052688217711044,75.28499211562485
11284,1736,15,12,601,New York,42.29013769746789,77.24900983573426
11285,1736,15,12,601,New York,42.7664481075565,74.58294227073236
11286,1736,15,12,601,New York,41.954998602126,76.5580254658177
11287,1736,15,12,601,New York,44.3753205803272,76.33947401144536
11288,1736,15,12,600,New York,44.171631615435686,72.18477254838501
11289,1736,15,12,599,New York,44.25722651851218,77.68386996840461
11290,1736,15,12,598,New York,43.81053022735942,75.9500752738887
11291,1736,15,12,598,New York,41.698391934618705,76.5215725589263
11292,1736,15,12,598,New York,44.40965769388302,76.80374479741229
11293,1736,15,12,597,New York,43.63171338118817,74.71010908461415
11294,1736,15,12,597,New York,42.89311237224506,72.55522029431276
11295,1736,15,12,595,New York,40.65423417399914,72.72523946515975
11296,1736,15,12,595,New York,41.25200745412953,76.21166120714999
11297,1736,15,12,590,New York,43.22552907740391,74.66533054209208
11298,1736,15,12,589,New York,40.70929501002255,75.01174001374996
11299,1736,15,12,588,New York,40.564804617762825,79.21268484539259
11300,1736,15,12,587,New York,43.96461721624046,78.26592416187786
11301,1736,15,12,587,New York,42.88090381512286,73.96748266070547
11302,1736,15,12,587,New York,42.69357712285272,77.84773115066875
11303,1736,15,12,587,New York,43.989897893643665,75.95047554202623
11304,1736,15,12,587,New York,41.54449752379499,77.39826974536909
11305,1736,15,12,587,New York,42.07636546793708,75.81209982166567
11306,1736,15,12,587,New York,42.340310815579386,75.80861235328479
11307,1736,15,12,587,New York,41.445617757309456,75.88340503795355
11308,1736,15,12,587,New York,44.71379084587283,78.6607282602797
11309,1736,15,12,587,New York,44.218766080870424,79.46106307606179
11310,1736,15,12,587,New York,44.16147524058648,73.07071248815944
11311,1736,15,12,587,New York,43.38586438570923,74.02721315760377
11312,1736,15,12,587,New York,44.91429455021017,78.83852928099434
11313,1736,15,12,587,New York,43.675731235555716,71.99023095645862
11314,1736,15,12,587,New York,40.86248441867287,76.99625018183826
11315,1736,15,12,587,New York,44.73125363579979,78.22031405613885
11316,1736,15,12,587,New York,43.82692554856582,73.44593871081221
11317,1736,15,12,587,New York,40.61378371309415,73.40864831350805
11318,1736,15,12,587,New York,42.78571010667005,74.6280932026103
11319,1736,15,12,587,New York,40.7662390114837,79.64589350609721
11320,1736,15,12,587,New York,43.092163284125014,76.21579474454097
11321,1736,15,12,587,New York,43.46861594338374,76.86661391971039
11322,1736,15,12,587,New York,41.702254240885246,76.7905832041779
11323,1736,15,12,587,New York,44.70254811550138,76.80991845766225
11324,1736,15,12,587,New York,43.40980529764635,71.92671292271672
11325,1736,15,12,587,New York,44.94183402564947,73.60933841548888
11326,1736,15,12,587,New York,43.01147495526214,77.19769117717523
11327,1736,15,12,587,New York,41.77489953116994,74.88663747635668
11328,1736,15,12,587,New York,43.38911200459866,73.70238028668683
11329,1736,15,12,587,New York,41.11756922428038,76.56536674188094
11330,1736,15,12,587,New York,42.7771791087162,74.43763146444499
11331,1736,15,12,587,New York,40.930968317316264,77.77464714336377
11332,1736,15,12,587,New York,44.176644114638734,72.96934993799094
11333,1736,15,12,587,New York,41.8253908208593,72.286979858127
11334,1736,15,12,587,New York,41.70452890139821,79.4077735741023
11335,1736,15,12,587,New York,41.55367474467857,77.74124456936475
11336,1736,15,12,587,New York,42.624734840161544,79.38781528654019
11337,1736,15,12,587,New York,44.2651986246216,72.58699265486165
11338,1736,15,12,587,New York,44.53493865022868,78.65896161196083
11339,1736,15,12,587,New York,43.80141289730922,73.84063916961512
11340,1736,15,12,587,New York,40.756652802940536,76.97227992534141
11341,1736,15,12,587,New York,42.474127221451845,76.25127080804107
11342,1736,15,12,587,New York,41.09452685649918,75.52284087355757
11343,1736,15,12,587,New York,43.7195536827286,74.46061227465272
11344,1736,15,12,587,New York,42.54656176328264,76.30723332342251
11345,1736,15,12,587,New York,42.81019615264492,75.09156229522678
11346,1736,15,12,587,New York,44.664769654351055,72.8390259316527
11347,1736,15,12,587,New York,41.88973681763348,76.15679640519969
11348,1736,15,12,587,New York,41.44435458234642,79.54794079132982
11349,1736,15,12,587,New York,44.08248384051876,73.70198798077213
11350,1736,15,12,587,New York,41.994567006655714,79.03926080055956
11351,1736,15,12,587,New York,41.18281176478258,76.20581722239218
11352,1736,15,12,587,New York,43.8737637083349,78.949176709027
11353,1736,15,12,587,New York,43.61953088835282,74.14253536786622
11354,1736,15,12,587,New York,42.97916101913906,78.5487870225313
11355,1736,15,12,587,New York,44.98413930511265,79.14692697230755
11356,1736,15,12,587,New York,42.27774218987808,77.79136522741521
11357,1736,15,12,587,New York,43.66337847691094,77.40937449412412
11358,1736,15,12,587,New York,42.10445771619267,73.59713574164185
11359,1736,15,12,587,New York,43.58329532558171,78.23537288359125
11360,1736,15,12,587,New York,40.740432632777576,79.69971324834566
11361,1736,15,12,587,New York,42.77999749217556,78.16655783775343
11362,1736,15,12,587,New York,40.62355622818739,72.35268110766432
11363,1736,15,12,587,New York,42.49688519158866,77.72595742536684
11364,1736,15,12,587,New York,44.205702568412654,78.12245246279917
11365,1736,15,12,587,New York,44.98326396023228,72.34842900900018
11366,1736,15,12,587,New York,41.27083609996929,78.39447954986382
11367,1736,15,12,587,New York,43.91927316239731,79.39272685787789
11368,1736,15,12,587,New York,44.866470059625456,75.75403145025052
11369,1736,15,12,587,New York,41.94201316537196,72.65943346868026
11370,1736,15,12,587,New York,40.63096101670382,73.63036024898997
11371,1736,15,12,587,New York,43.67420877779679,74.02096106881149
11372,1736,15,12,587,New York,44.14459148290163,75.00497625164131
11373,1736,15,12,587,New York,41.0956105023092,77.92631233695951
11374,1736,15,12,587,New York,43.16601263103124,72.9246002128832
11375,1736,15,12,587,New York,43.526972595523574,75.1019647982482
11376,1736,15,12,587,New York,42.45905767966203,78.63280844220222
11377,1736,15,12,587,New York,43.20156566994112,77.38814053390503
11378,1736,15,12,587,New York,43.74822866612011,77.50169878575359
11379,1736,15,12,587,New York,44.38851455417241,76.309761286453
11380,1736,15,12,587,New York,43.29367709871839,77.48408935097306
11381,1736,15,12,587,New York,43.37336717541127,76.14005741229775
11382,1736,15,12,587,New York,42.237310097505045,79.36679540209293
11383,1736,15,12,587,New York,44.15513787295312,76.82952971217298
11384,1736,15,12,587,New York,41.516882216991156,77.92921538394904
11385,1736,15,12,587,New York,43.22284772026301,72.43527833196008
11386,1736,15,12,587,New York,41.65814594100536,77.55189125327873
11387,1736,15,12,587,New York,41.81375043749212,75.85793719003416
11388,1736,15,12,587,New York,42.045075060541386,79.00928081309725
11389,1736,15,12,587,New York,44.260924162545784,79.51278699340811
11390,1736,15,12,587,New York,41.486422722966225,76.17829078102281
11391,1736,15,12,587,New York,41.03934706127231,77.79092644391851
11392,1736,15,12,587,New York,43.04679347268107,75.4249952508456
11393,1736,15,12,587,New York,43.39407693604472,79.25520418944888
11394,1736,15,12,587,New York,42.459459979518854,78.8473753337766
11395,1736,15,12,587,New York,42.71166921079362,78.8234686393467
11396,1736,15,12,587,New York,44.82803301559423,79.40332508781215
11397,1736,15,12,587,New York,42.2400843452095,73.14713720428496
11398,1736,15,12,587,New York,41.31525100236191,73.44058069857608
11399,1736,15,12,587,New York,42.51461762039194,73.55348908773563
11400,1736,15,12,587,New York,42.767624036261275,75.20465562274401
11401,1736,15,12,587,New York,42.886633194577676,79.56782299253786
11402,1736,15,12,587,New York,40.97541951889031,72.65085182553759
11403,1736,15,12,587,New York,42.80342457009042,78.38375230812693
11404,1736,15,12,587,New York,41.504450030424664,79.50926451987155
11405,1736,15,12,587,New York,42.21122542261555,75.1430869705843
11406,1736,15,12,587,New York,41.10964981124454,74.39984931876397
11407,1736,15,12,587,New York,40.72059319110225,74.35953716981366
11408,1736,15,12,587,New York,43.36765758392255,73.54931444519714
11409,1736,15,12,587,New York,43.41441848764358,76.66233245899113
11410,1736,15,12,587,New York,40.82449997281111,76.63958712666883
11411,1736,15,12,587,New York,44.78148580554774,72.87058895332542
11412,1736,15,12,587,New York,42.97608027640081,79.00773114324964
11413,1736,15,12,587,New York,43.73534134388004,78.22555717117332
11414,1736,15,12,587,New York,42.60014411001266,76.42734566493357
11415,1736,15,12,587,New York,44.639684648493485,75.06874232661703
11416,1736,15,12,587,New York,40.67001855722681,79.14313692179651
11417,1736,15,12,587,New York,41.407789944855175,72.97826931688515
11418,1736,15,12,587,New York,43.345483972608605,74.15139758986918
11419,1736,15,12,587,New York,43.01556280925251,73.34826080138713
11420,1736,15,12,587,New York,41.64996829379394,77.25086662941348
11421,1736,15,12,587,New York,41.85585306137157,73.20997832882298
11422,1736,15,12,587,New York,42.96125268686752,78.1742659634961
11423,1736,15,12,587,New York,41.07344509162792,79.4004917420087
11424,1736,15,12,587,New York,40.53331747538147,76.0859701734217
11425,1736,15,12,587,New York,44.569704893451814,76.02395276843369
11426,1736,15,12,587,New York,40.58830177265993,72.10358711210203
11427,1736,15,12,587,New York,44.54857057152358,76.97923935390078
11428,1736,15,12,587,New York,40.89481084979423,75.80906262572806
11429,1736,15,12,587,New York,43.87536242839886,76.23992182279312
11430,1736,15,12,587,New York,44.92532731433932,79.47550568399207
11431,1736,15,12,587,New York,42.2566204419019,75.57400916284338
11432,1736,15,12,587,New York,42.655198327628995,72.1872828756647
11433,1736,15,12,587,New York,44.193933506184536,71.8645568024175
11434,1736,15,12,587,New York,44.51795635843537,75.06759993362769
11435,1736,15,12,587,New York,41.28462148514261,78.4940140135792
11436,1736,15,12,587,New York,40.71811624929502,78.29098638951207
11437,1736,15,12,587,New York,44.61145811846685,79.14684711102703
11438,1736,15,12,587,New York,44.73051365843918,76.11990122044624
11439,1736,15,12,587,New York,42.36512223575126,78.09361546004764
11440,1736,15,12,587,New York,42.67576591873653,77.25698923654728
11441,1736,15,12,587,New York,41.35911352151178,76.85316914744334
11442,1736,15,12,587,New York,40.723776669583046,77.98952580218997
11443,1736,15,12,587,New York,43.406981846508614,75.6504478508185
11444,1736,15,12,587,New York,41.64525394845213,75.72571151572032
11445,1736,15,12,587,New York,42.391667796972584,73.97783012365373
11446,1736,15,12,587,New York,44.26143918337206,78.70748310205417
11447,1736,15,12,587,New York,44.78997924568112,79.00250092751936
11448,1736,15,12,587,New York,44.39584751874036,74.75916542199283
11449,1736,15,12,587,New York,42.41337921039843,72.15332191350424
11450,1736,15,12,587,New York,44.942831200737764,77.90056069363057
11451,1736,15,12,587,New York,42.04998615737416,75.0927587502335
11452,1736,15,12,587,New York,42.84077915753116,74.73125934261446
11453,1736,15,12,587,New York,43.83936454381824,79.66136491157924
11454,1736,15,12,587,New York,41.16159857702347,79.62864340035534
11455,1736,15,12,587,New York,41.77835666970821,77.01267566953825
11456,1696,15,12,587,New York,43.91602632954111,76.24891702014976
11457,1654,15,12,587,New York,44.42795167668109,72.22960653308857
11458,1480,15,12,587,New York,43.69807849549782,77.95171914091146
11459,1447,15,12,587,New York,43.31747052856644,75.5437330324109
11460,1447,15,12,587,New York,41.59605001551624,73.93009846278898
11461,1447,15,12,587,New York,44.50130791862625,73.33026129579325
11462,1447,15,12,587,New York,42.90871387960531,74.96833065635033
11463,1447,15,12,587,New York,44.571743638108565,74.48407952159245
11464,1447,15,12,587,New York,42.96232500708111,73.74399434883152
11465,1447,15,12,587,New York,44.30151563895012,74.80207631257768
11466,1447,15,12,587,New York,43.683661115584094,73.00731462183023
11467,1447,15,12,587,New York,40.94504777725743,72.42263469277859
11468,1447,15,12,587,New York,42.77323771039199,74.7112019998739
11469,1447,15,12,587,New York,44.98922649634309,77.10594834075071
11470,1447,15,12,587,New York,42.76480306380567,73.19286399350936
11471,1447,15,12,587,New York,41.77414176154663,79.5960950767073
11472,1447,15,12,587,New York,44.689453093627925,76.11623321342684
11473,1447,15,12,587,New York,44.31999836077356,72.15529606915244
11474,1447,15,12,587,New York,44.91157352828371,78.5595167781903
11475,1447,15,12,587,New York,40.561436727500094,75.39776316283594
11476,1447,15,12,587,New York,43.821296325256526,74.77639224448535
11477,1447,15,12,587,New York,42.12633001475253,74.3727740185942
11478,1447,15,12,587,New York,43.967975968293615,76.3483449094324
11479,1447,15,12,587,New York,41.68550325359581,72.58300156758335
11480,1447,15,12,587,New York,42.71545400494108,72.87915962121224
11481,1447,15,11,587,New York,42.597822345059726,77.78864771069593
11482,1447,15,9,587,New York,41.80926086038997,72.22791546674357
11483,1447,15,9,587,New York,42.52643128238987,73.27117701171137
11484,1447,15,9,587,New York,44.51243800607218,76.9758191113403
11485,1447,15,9,587,New York,42.57629952827295,72.7260814250813
11486,1447,15,9,587,New York,44.243105141162694,74.7979086720501
11487,1447,15,9,584,New York,43.846928981576845,72.88682918800889
11488,1447,15,9,584,New York,41.02592004916979,75.94722811336169
11489,1447,15,9,584,New York,43.07624058911992,79.1474856434859
11490,1447,15,9,584,New York,41.585573133630206,76.40185011399598
11491,1447,15,9,581,New York,42.49313968948275,73.05926008170836
11492,1447,15,9,581,New York,43.45980231786018,72.6616018604509
11493,1447,15,9,581,New York,44.379883803037785,75.49213899513543
11494,1447,15,9,581,New York,42.2127536453738,72.19377884458001
11495,1447,15,9,581,New York,44.805015248815636,72.51536937879153
11496,1447,15,9,578,New York,44.32499431119406,77.99295333945237
11497,1447,15,9,578,New York,43.28671584677825,79.71884033437927
11498,1447,15,9,578,New York,40.98716685063246,78.42368852643172
11499,1447,15,9,578,New York,41.17550152629059,74.05322655582717
11500,1447,15,9,578,New York,40.91408307569407,74.9062920262262
11501,1447,15,9,576,New York,43.39870406237766,78.66256666798448
11502,1447,15,9,575,New York,41.354154249872735,76.61028768949002
11503,1447,15,9,575,New York,43.15537970067039,77.08649431496373
11504,1447,15,9,575,New York,43.81982139428287,76.35762041740064
11505,1447,15,9,575,New York,43.63690320348549,75.6548057938915
11506,1447,15,9,575,New York,40.76180392683756,75.4124666922338
11507,1447,15,9,573,New York,44.08847020454129,75.22765323004438
11508,1447,15,9,573,New York,43.882458428410764,75.82461257257135
11509,1447,15,9,573,New York,43.179160043954546,71.96892735692296
11510,1447,15,9,573,New York,42.571706414920065,72.58766796932788
11511,1447,15,9,573,New York,42.95689140580651,78.61564825585724
11512,1447,15,9,573,New York,43.795087353308205,73.10901446359883
11513,1447,15,9,573,New York,44.53623390820795,73.8633735209993
11514,1447,15,9,573,New York,42.402016809786176,75.57159436092739
11515,1447,15,9,570,New York,43.3810952868536,74.42738999217376
11516,1447,15,9,570,New York,40.72749543171248,73.43433780222655
11517,1447,15,9,570,New York,44.769838378896225,76.74681414930429
11518,1447,15,9,570,New York,41.99656381579781,75.9831326863116
11519,1447,15,9,567,New York,40.758022902752465,76.28589459132827
11520,1447,15,9,567,New York,43.43759460941819,72.01168893051835
11521,1447,15,9,567,New York,40.80266002692459,75.03141168377732
11522,1447,15,9,567,New York,43.78455236851926,77.66639992123513
11523,1447,15,9,567,New York,40.65687859695308,77.41007074241112
11524,1447,15,9,567,New York,41.66892099841052,77.39016412495535
11525,1447,15,9,567,New York,41.80149701196815,79.0630524910771
11526,1447,15,9,567,New York,42.8618036117576,74.63086140011751
11527,1447,15,9,565,New York,42.39390681933144,72.3314410184695
11528,1447,15,9,564,New York,41.19214343570352,77.90328567214885
11529,1447,15,9,564,New York,41.41840638551688,73.87167663052206
11530,1447,15,9,564,New York,42.97670044553408,75.12220322937473
11531,1447,15,9,564,New York,42.79413675408088,77.15191703214205
11532,1447,15,9,564,New York,44.365505989753494,79.15442343728445
11533,1447,15,9,564,New York,43.9415034600953,75.17157650085069
11534,1447,15,9,564,New York,44.617987991364075,79.51560540843548
11535,1447,15,9,564,New York,44.8191851654421,76.59226170019384
11536,1447,15,9,564,New York,41.78747688523569,73.30740395195949
11537,1447,15,9,564,New York,41.29351355782191,76.92457617081347
11538,1447,15,9,564,New York,43.55401141270485,79.65202110749637
11539,1447,15,9,561,New York,42.44945417387778,78.52102041070314
11540,1447,15,9,561,New York,43.83664082399563,73.28220313740195
11541,1447,15,9,561,New York,40.72841510821994,74.1789975950226
11542,1447,15,9,561,New York,44.81831819886427,72.89329557037125
11543,1447,15,9,561,New York,41.11805954857224,79.71077047712215
11544,1447,15,9,559,New York,43.26067830885001,74.55715603111477
11545,1447,15,9,559,New York,41.51239724400965,72.75025628571922
11546,1447,15,9,559,New York,42.076370241812285,76.96341039853112
11547,1447,15,9,559,New York,41.71966419344577,77.24148469829836
11548,1447,15,9,559,New York,43.5648479153613,79.11635839398937
11549,1447,15,9,559,New York,44.64794446452288,77.24791082624292
11550,1447,15,9,559,New York,43.052291782465375,79.65271903284152
11551,1447,15,9,559,New York,40.568648323005824,73.56500253958217
11552,1447,15,9,558,New York,41.84244426805092,78.80649226329923
11553,1447,15,9,557,New York,43.530772282803696,72.94197277721571
11554,1447,15,9,556,New York,41.56577287638172,74.47362132488003
11555,1447,15,9,556,New York,42.79210254404491,79.75203337633621
11556,1447,15,9,556,New York,44.947550487515095,75.22835946251828
11557,1447,15,9,556,New York,42.2370421231699,75.99212310755725
11558,1447,15,9,556,New York,43.13582525279716,78.08792916970387
11559,1447,15,9,554,New York,44.95233061386353,76.03469934630967
11560,1447,15,9,553,New York,41.987210475752875,76.36320413487604
11561,1447,15,9,553,New York,42.08536727225354,77.99775965473987
11562,1447,15,9,553,New York,41.681687852399854,78.05221644801364
11563,1447,15,9,551,New York,43.97444779891666,74.39609430320614
11564,1447,15,9,551,New York,43.912924957392285,72.27293007652828
11565,1447,15,9,550,New York,43.582427181607024,73.71318417596613
11566,1447,15,9,550,New York,44.219281567022115,74.80130216971098
11567,1447,15,9,550,New York,42.379577965857976,75.35439346416061
11568,1447,15,9,548,New York,43.17031000352497,79.08046597536126
11569,1447,15,9,548,New York,40.80460044896243,75.25506098824073
11570,1447,15,9,547,New York,41.14660422026838,76.88962386065526
11571,1447,15,9,547,New York,44.78408481261634,76.60651735319624
11572,1447,15,9,547,New York,44.07305769524207,73.80546241306685
11573,1447,15,9,545,New York,41.259371710893824,76.37459034742557
11574,1447,15,9,545,New York,44.64501256215349,79.44545369076603
11575,1447,15,9,545,New York,42.875119086184704,75.44451690996456
11576,1447,15,9,545,New York,44.12858902965433,77.19422059207164
11577,1447,15,9,545,New York,43.876009218857014,78.0087836050028
11578,1447,15,9,545,New York,41.61782546872693,76.52580249827682
11579,1447,15,9,545,New York,42.209988658601986,72.80359912663901
11580,1447,15,9,545,New York,43.4649258659245,72.83171226933153
11581,1447,15,9,545,New York,43.72741369989223,77.39004635957005
11582,1447,15,9,545,New York,43.5557965582738,76.81918284552273
11583,1447,15,9,545,New York,43.79117812525211,75.32382679640355
11584,1447,15,9,545,New York,43.854292171662465,73.65757152549959
11585,1447,15,9,545,New York,41.49052469125071,77.24730330225536
11586,1447,15,9,545,New York,42.99461759663829,77.7272004627575
11587,1447,15,9,545,New York,44.893169237932966,77.6769671219399
11588,1447,15,9,545,New York,41.51384346829131,74.90530974533954
11589,1369,15,9,545,New York,42.04996210377157,74.58523308851892
11590,1288,15,9,545,New York,41.11756257907342,78.38865034061749
11591,1199,15,9,545,New York,43.41346674215452,78.13495878935959
11592,1157,15,9,542,New York,44.83242155010323,73.4682612758873
11593,1157,15,9,542,New York,44.43770823675492,76.24418910439384
11594,1157,15,9,542,New York,43.13992827434008,76.24108425221861
11595,1157,15,9,542,New York,41.049201049405596,77.22362702734105
11596,1157,15,9,542,New York,42.77770646327464,73.25465902779754
11597,1157,15,9,542,New York,42.68907995948507,72.57779777074887
11598,1157,15,9,542,New York,43.42046866650637,72.77210683226636
11599,1157,15,9,542,New York,44.09635323918298,74.95499308604418
11600,1157,15,9,542,New York,44.44037272541815,79.41269023769222
11601,1157,15,9,542,New York,41.92424669627893,73.63522673574269
11602,1157,15,9,542,New York,43.17640156863562,74.23779799638073
11603,1157,15,9,542,New York,41.94110544019241,75.69758428636264
11604,1157,15,9,542,New York,44.6170664007182,73.56747455291585
11605,1157,15,9,542,New York,43.13057234108138,73.66589524750265
11606,1157,15,9,542,New York,44.16461943774085,78.17182776366377
11607,1157,15,9,541,New York,43.97453437861975,76.93358255438523
11608,1157,15,9,540,New York,42.64072385515495,75.08930447587352
11609,1157,15,9,539,New York,40.70728733653041,79.10239601425299
11610,1157,15,9,539,New York,42.97771129947928,78.00054814708325
11611,1157,15,9,539,New York,40.847556152512105,77.19503788372295
11612,1157,15,9,539,New York,44.571152155980705,75.91733434665538
11613,1157,15,9,538,New York,44.383899542381286,76.07882527240895
11614,1157,15,9,537,New York,40.92051294981425,73.52874008456219
11615,1157,15,9,536,New York,43.099561547318785,72.80126302602356
11616,1157,15,9,536,New York,43.078819740247496,73.63924149867974
11617,1157,15,9,536,New York,41.92355443512026,77.91914770817746
11618,1157,15,9,535,New York,41.159628907733,75.84530794943474
11619,1157,15,9,534,New York,43.247977227525716,77.35422668852178
11620,1157,15,9,533,New York,42.61408851839022,71.88830758468504
11621,1157,15,9,533,New York,43.448041289953814,77.2224178942344
