,Disk (GB),Memory (GB),CPU (Core),Bandwidth (MB/s),Region,Latitude,Longitude
10903,3473,15,12,882,New York,40.83593154633845,72.97293928637616
10904,3473,15,12,882,New York,43.46419847917176,78.30108161789272
10905,3473,15,12,882,New York,43.949902995508566,73.76721510478458
10906,3473,15,12,882,New York,41.56511952607564,72.78321349267404
10907,3473,15,12,882,New York,44.320855580518604,78.98029196087809
10908,3473,15,12,882,New York,42.75441477233919,75.98019508321495
10909,3473,15,12,882,New York,44.01950202434671,79.59660496520398
10910,3473,15,12,882,New York,42.846551416693934,78.5976357906602
10911,3473,15,12,882,New York,40.7901601507907,73.10321831896233
10912,3473,15,12,882,New York,41.563379872247154,77.00045317530582
10913,3473,15,12,882,New York,42.37204910000312,79.37395187730644
10914,3473,15,12,882,New York,43.315294311861045,73.37044635057973
10915,3473,15,12,882,New York,42.248413676080155,78.68320918697894
10916,3425,15,12,882,New York,40.608356576447896,72.2416914877791
10917,3399,15,12,882,New York,41.80738553193709,78.70732836061813
10918,3184,15,12,882,New York,41.099551883723464,74.8047413622636
10919,3184,15,12,882,New York,43.259387459526266,73.30608057422876
10920,3184,15,12,882,New York,42.704472300024754,74.22275444869679
10921,3184,15,12,882,New York,40.67828008913434,77.84114512840111
10922,3184,15,12,882,New York,41.08433319085011,77.7287272049692
10923,3184,15,12,882,New York,42.66360598351939,77.4036274883304
10924,3184,15,12,882,New York,40.66710409559331,79.38103046000447
10925,3184,15,12,882,New York,40.60476083623032,78.05897962168818
10926,3184,15,12,882,New York,41.98572397703073,77.54182302186922
10927,3184,15,12,882,New York,44.07424408261589,73.1236500018328
10928,3184,15,12,882,New York,40.59905670343382,75.43037912250618
10929,3184,15,12,882,New York,44.38400595765309,77.85404503699952
10930,3184,15,12,882,New York,43.94666372310596,74.62416067444913
10931,3184,15,12,882,New York,44.872543320744306,75.97465889222684
10932,3184,15,12,882,New York,41.335033241706455,75.30428750956348
10933,3184,15,12,882,New York,41.23626982883035,73.51374842643882
10934,3184,15,12,882,New York,41.99265679721242,72.07451769062004
10935,3184,15,12,882,New York,43.15776388018802,79.58470320529263
10936,3184,15,12,882,New York,40.87352322495451,74.05762954942536
10937,3184,15,12,882,New York,43.081560843448834,76.10941611200718
10938,3184,15,12,882,New York,43.021056505409646,73.26561475765766
10939,3184,15,12,882,New York,43.89311443499193,78.97805351240717
10940,3061,15,12,882,New York,43.75444041976507,79.21000797856499
10941,3026,15,12,882,New York,43.5223275689188,75.70039006568715
10942,2894,15,12,882,New York,44.9505667861299,79.34780816711023
10943,2894,15,12,882,New York,41.84111798365054,75.54642020951934
10944,2894,15,12,882,New York,43.429586268739,73.0164493146402
10945,2894,15,12,882,New York,41.153064527281366,76.33778506386356
10946,2894,15,12,882,New York,41.111520131269266,72.78061961478713
10947,2894,15,12,882,New York,43.032382505066195,78.804139398612
10948,2894,15,12,882,New York,40.80079892399849,77.52985739752363
10949,2894,15,12,882,New York,44.00099362417772,74.62657406019197
10950,2894,15,12,882,New York,42.36470600722994,72.26160261626703
10951,2894,15,12,882,New York,41.08552927755615,74.56077282255188
10952,2894,15,12,882,New York,41.906855396066256,78.91088449523986
10953,2894,15,12,882,New York,43.529084271483335,75.06887834373013
10954,2894,15,12,882,New York,44.18156396527245,77.49584387175392
10955,2894,15,12,882,New York,42.63516439022988,72.44269178572995
10956,2894,15,12,882,New York,41.800313594983535,77.99275590849216
10957,2894,15,12,882,New York,43.46552202408271,74.890134663716
10958,2894,15,12,882,New York,44.837896804205926,77.70670724114946
10959,2894,15,12,882,New York,41.37029782080652,72.2387331566936
10960,2894,15,12,882,New York,44.57669562548198,73.98819512584078
10961,2894,15,12,882,New York,42.195348087121275,73.9764930514019
10962,2894,15,12,882,New York,42.11988208306581,72.51057630403922
10963,2894,15,12,882,New York,42.344141212214886,76.74002761626966
10964,2894,15,12,882,New York,41.202525642467116,76.63881669997137
10965,2894,15,12,882,New York,41.93707499637202,76.53376431724415
10966,2894,15,12,882,New York,42.140175402152266,79.18254454570514
10967,2894,15,12,879,New York,42.76620908457211,75.78999672744416
10968,2894,15,12,876,New York,44.90907873131844,73.26142706014261
10969,2894,15,12,874,New York,42.31206848995906,75.83704410109142
10970,2894,15,12,873,New York,40.996414227564614,77.14600605872761
10971,2894,15,12,873,New York,42.26114469314524,76.04976603214189
10972,2894,15,12,872,New York,44.56323969319349,74.86785174320552
10973,2894,15,12,869,New York,44.35030598472864,79.54629896387458
10974,2894,15,12,868,New York,43.83559682831201,72.19771621078218
10975,2894,15,12,868,New York,42.861073924556415,78.35993460487971
10976,2894,15,12,865,New York,41.631480137371945,76.6364431737038
10977,2894,15,12,865,New York,41.85731073382005,73.95610579339949
10978,2894,15,12,864,New York,44.42838798867042,74.37031957207535
10979,2894,15,12,863,New York,42.09971785246044,74.44216902923411
10980,2894,15,12,862,New York,40.63380796663251,73.66357901267459
10981,2894,15,12,862,New York,42.92269218769041,76.30827743829352
10982,2894,15,12,861,New York,40.839595499086634,72.88238036260486
10983,2894,15,12,859,New York,42.64523108810968,77.97275252850667
10984,2894,15,12,859,New York,44.70133240301732,74.06277619683168
10985,2894,15,12,859,New York,44.599706166502884,73.39223270401516
10986,2894,15,12,857,New York,44.71129851326102,78.35943823677871
10987,2894,15,12,856,New York,43.23484015332042,76.39487878029556
10988,2894,15,12,856,New York,41.56473108444102,79.18666016063402
10989,2894,15,12,854,New York,43.38222429652481,73.64029442222999
10990,2894,15,12,854,New York,42.65654392372853,74.38324909332592
10991,2894,15,12,854,New York,43.19690257786265,77.65564377265244
10992,2894,15,12,854,New York,44.87466482339758,76.97034969061716
10993,2894,15,12,851,New York,44.460103518551556,73.40612142543097
10994,2856,15,12,848,New York,42.13424867634997,77.929270387626
10995,2833,15,12,847,New York,43.37932490043549,76.32711253722555
10996,2801,15,12,847,New York,42.29539473926649,74.1158972691952
10997,2748,15,12,846,New York,43.63992240569733,78.47963652555728
10998,2644,15,12,845,New York,44.22123991992213,77.37128189525309
10999,2605,15,12,845,New York,43.99511211080223,75.56783528357342
11000,2605,15,12,845,New York,40.5933540816412,75.62763460793343
11001,2605,15,12,845,New York,43.51248719789123,75.17147656744643
11002,2605,15,12,840,New York,42.100807213219085,75.87099174336257
11003,2605,15,12,840,New York,43.80399590774363,77.94613787582131
11004,2605,15,12,840,New York,44.286705227466456,74.58678577036062
11005,2605,15,12,837,New York,43.16143616045115,72.01853746156982
11006,2605,15,12,837,New York,44.66412174277332,76.86944613434375
11007,2605,15,12,836,New York,42.42259825477648,78.56416663566671
11008,2605,15,12,836,New York,44.81486962250122,79.0561057185992
11009,2605,15,12,834,New York,43.60540949102669,72.47978372496262
11010,2605,15,12,834,New York,41.68830780028039,74.45597227520372
11011,2605,15,12,834,New York,40.811084112717076,72.02248541911679
11012,2605,15,12,832,New York,44.0230268147039,73.52003290317576
11013,2605,15,12,829,New York,40.91330687147072,72.68630846256589
11014,2605,15,12,828,New York,41.73523383887473,72.15882156131984
11015,2605,15,12,828,New York,41.63447060240627,79.21394177804927
11016,2605,15,12,828,New York,43.02749982384434,78.19634012116403
11017,2605,15,12,826,New York,43.532395758809095,72.80229572655668
11018,2605,15,12,825,New York,44.109386128258144,74.15547720462129
11019,2605,15,12,823,New York,43.37012477459504,74.62949185446428
11020,2605,15,12,823,New York,44.04761274760027,71.92372895234607
11021,2605,15,12,823,New York,42.84157658618744,78.12727182613922
11022,2605,15,12,823,New York,40.82524076153417,74.38446713100676
11023,2605,15,12,823,New York,43.41587844447791,73.97564451894293
11024,2605,15,12,823,New York,40.849156494754766,74.59291424168407
11025,2605,15,12,823,New York,44.97228002785716,73.74382893140441
11026,2605,15,12,823,New York,42.20169099652466,73.65304885543111
11027,2605,15,12,823,New York,42.76852925751604,78.00917679124512
11028,2605,15,12,821,New York,42.84178668207736,75.94764374319591
11029,2605,15,12,820,New York,41.31528497745742,73.99726105163383
11030,2605,15,12,817,New York,40.97437580068009,75.81977653369756
11031,2605,15,12,817,New York,42.77904735146555,79.40809621770201
11032,2605,15,12,817,New York,43.70818338922054,79.28060103694762
11033,2605,15,12,817,New York,41.72801761876127,72.73024810632651
11034,2605,15,12,817,New York,43.765374538258584,78.53331883286948
11035,2605,15,12,814,New York,42.65668595919297,76.1110195731309
11036,2605,15,12,814,New York,41.54973994175444,79.19104467834917
11037,2605,15,12,812,New York,44.99433862163823,72.75228403081749
11038,2605,15,12,811,New York,42.12470063459767,74.73437749071681
11039,2605,15,12,811,New York,43.81741638754738,72.85344834322453
11040,2605,15,12,811,New York,41.7178916224673,78.27583296406922
11041,2605,15,12,809,New York,41.79506372944719,74.18934016918377
11042,2605,15,12,809,New York,41.76527917201781,73.25530390636908
11043,2605,15,12,808,New York,41.59863510201146,78.89060845907507
11044,2605,15,12,807,New York,41.2884680265438,77.61560580203013
11045,2605,15,12,806,New York,41.675134137604736,78.44088214887482
11046,2605,15,12,803,New York,41.22898952508453,72.79683786178211
11047,2605,15,12,803,New York,44.1125587113983,71.89961618812805
11048,2605,15,12,797,New York,40.73569877502097,76.22403016305257
11049,2605,15,12,795,New York,42.49724784345812,75.8970907034382
11050,2605,15,12,795,New York,40.50213952901975,72.10832822792764
11051,2605,15,12,795,New York,43.77474264503605,72.89630251735636
11052,2605,15,12,795,New York,41.982647250179,73.2426766228194
11053,2605,15,12,795,New York,44.46294465421876,76.47604766291232
11054,2605,15,12,795,New York,44.01557275791396,76.55634264754366
11055,2605,15,12,795,New York,42.338955551133566,74.73111618116941
11056,2605,15,12,795,New York,42.34307917635791,76.93956701215292
11057,2605,15,12,793,New York,41.87908638618381,76.77521470896795
11058,2605,15,12,792,New York,41.058805401129796,73.25261932598058
11059,2605,15,12,789,New York,43.26816655248191,73.24730623049366
11060,2605,15,12,787,New York,44.513100057763744,77.2103334063206
11061,2605,15,12,786,New York,40.51278761716017,76.1847553956246
11062,2605,15,12,778,New York,40.51772799057772,76.76516133127049
11063,2605,15,12,778,New York,42.14401149464739,76.5444260885084
11064,2605,15,12,775,New York,41.583488513143344,74.23303716437943
11065,2605,15,12,775,New York,40.58155088479321,75.2276440101423
11066,2605,15,12,772,New York,41.34354082241806,77.6719004609618
11067,2605,15,12,766,New York,42.40701278505033,73.33048441061008
11068,2605,15,12,765,New York,43.927161984272075,72.13941228682089
11069,2605,15,12,764,New York,43.74811501404975,77.90637948560816
11070,2605,15,12,764,New York,44.96394609891241,73.75661703584097
11071,2605,15,12,764,New York,44.36565971706175,75.78812563163463
11072,2605,15,12,764,New York,42.87332552413475,75.87991608022364
11073,2605,15,12,764,New York,41.57028441037557,73.78884313274733
11074,2605,15,12,762,New York,43.08307110042072,74.55863657211268
11075,2605,15,12,761,New York,44.21727411663113,79.7484067572279
11076,2605,15,12,757,New York,42.60787918389094,76.03824716270134
11077,2605,15,12,757,New York,42.762835476992535,73.28555201570941
11078,2605,15,12,752,New York,41.84795439920665,78.96196369460903
11079,2605,15,12,752,New York,44.656412454706704,72.48567055106909
11080,2605,15,12,752,New York,42.47348150924959,78.07197832296615
11081,2605,15,12,751,New York,41.40046860989776,74.14957802279844
11082,2605,15,12,750,New York,44.80540804783673,78.499490046351
11083,2605,15,12,748,New York,43.71973842692928,76.62031460630298
11084,2605,15,12,747,New York,42.787243279168045,78.23433301846975
11085,2605,15,12,744,New York,41.670678415898415,74.8232196508943
11086,2605,15,12,744,New York,43.683301798083065,73.23376525499853
11087,2605,15,12,744,New York,43.1949080595599,77.90607867235897
11088,2605,15,12,742,New York,42.54428497012064,72.00752730682919
11089,2605,15,12,741,New York,43.30199820911822,78.79690995039202
11090,2605,15,12,741,New York,43.74971221583953,79.46670755838763
11091,2605,15,12,737,New York,42.450371226604744,78.82377941978028
11092,2605,15,12,737,New York,40.98580050109195,77.34806711685165
11093,2605,15,12,736,New York,40.51473577886494,75.47436063166664
11094,2605,15,12,736,New York,41.665926461148054,75.26852777260893
11095,2605,15,12,736,New York,41.145930765711405,72.5722707244254
11096,2605,15,12,736,New York,44.51634231133652,74.92208539444422
11097,2605,15,12,736,New York,42.81414739302691,77.90911194167214
11098,2597,15,12,736,New York,41.00669073800064,75.64406526011724
11099,2315,15,12,736,New York,43.763107163050265,76.02676883103072
11100,2315,15,12,736,New York,43.212144164469294,72.84461384298855
11101,2315,15,12,736,New York,40.83418799962594,77.09869006110132
11102,2315,15,12,736,New York,40.87047954483646,78.1903969504896
11103,2315,15,12,736,New York,42.466223113302064,76.7445747262159
11104,2315,15,12,736,New York,43.78607852509789,75.78277474993045
11105,2315,15,12,736,New York,42.20435583175096,79.2271659905821
11106,2315,15,12,736,New York,43.781140258111705,75.98017954870892
11107,2315,15,12,736,New York,43.324257382460374,76.31193196175145
11108,2315,15,12,736,New York,41.800440341793866,76.36717454448271
11109,2315,15,12,736,New York,40.549557188877245,79.12056307742581
11110,2315,15,12,736,New York,43.19286904296615,72.29829896630169
11111,2315,15,12,736,New York,43.759017985894516,74.44476790552899
11112,2315,15,12,736,New York,42.122627501452484,72.27456494557394
11113,2315,15,12,736,New York,40.56525844066601,79.73335580385891
11114,2315,15,12,736,New York,41.57362327883151,76.18185114153812
11115,2315,15,12,736,New York,41.367579506231564,75.10046051679272
11116,2315,15,12,736,New York,43.86265605902842,77.63431675757597
11117,2315,15,12,736,New York,41.91160797531629,75.51848492664996
11118,2315,15,12,736,New York,41.564347868746125,75.50547847621733
11119,2315,15,12,733,New York,40.536656136040754,75.37453078527138
11120,2315,15,12,728,New York,41.558482360662,77.34659756289486
11121,2315,15,12,727,New York,41.76219789956427,72.21553209115447
11122,2315,15,12,727,New York,44.18494124873392,77.08024736341736
11123,2315,15,12,726,New York,42.27455160494939,72.4156385831547
11124,2315,15,12,726,New York,44.54422126991728,75.53340918259158
11125,2315,15,12,724,New York,43.15888899741801,76.29531941964828
11126,2315,15,12,723,New York,44.62366289663089,79.500218893703
11127,2315,15,12,722,New York,41.886838785170184,74.13324751069104
11128,2315,15,12,719,New York,44.25260820413733,75.04384311031238
11129,2315,15,12,719,New York,41.253174546970754,73.63028018720073
11130,2315,15,12,717,New York,44.662266318286164,72.50797629119354
11131,2315,15,12,716,New York,43.91201398597324,79.35235169081632
11132,2315,15,12,713,New York,42.40781558686347,76.55215662055178
11133,2315,15,12,712,New York,44.12644814098408,79.59979011517096
11134,2315,15,12,710,New York,43.030642216994615,77.99122424310393
11135,2315,15,12,708,New York,41.42943040002305,75.61154598187333
11136,2315,15,12,705,New York,44.930378541337845,75.64186448916524
11137,2315,15,12,705,New York,44.77590548015991,72.68915524324201
11138,2315,15,12,705,New York,42.980367519655175,73.017964930639
11139,2315,15,12,705,New York,41.83501001792396,74.0168097876867
11140,2315,15,12,705,New York,40.70429913961167,73.13222384695732
11141,2315,15,12,705,New York,43.24933642270903,76.42308306684546
11142,2315,15,12,705,New York,41.08342108084142,73.55559791009058
11143,2315,15,12,705,New York,42.544856532475954,77.99576095490166
11144,2315,15,12,705,New York,43.6155701960097,77.35425941296523
11145,2315,15,12,705,New York,44.03176173054679,71.89326415090893
11146,2315,15,12,705,New York,42.616626952452314,77.50261415046857
11147,2315,15,12,705,New York,43.85824812772703,77.17527182482951
11148,2315,15,12,705,New York,43.64509291011614,78.90066489118527
11149,2315,15,12,705,New York,44.479184159693446,76.97622517693117
11150,2315,15,12,705,New York,41.741910526790384,75.75886561502158
11151,2315,15,12,705,New York,41.284070427547725,73.4039018070446
11152,2315,15,12,705,New York,41.219672811335826,76.60125869115451
11153,2315,15,12,705,New York,42.310104225048434,72.49224458568212
11154,2315,15,12,705,New York,41.232036293504066,77.90293594923645
11155,2315,15,12,705,New York,43.65557245366059,73.97888870073864
11156,2315,15,12,705,New York,41.21431576388923,76.50882638704539
11157,2315,15,12,705,New York,41.6526062822612,78.8113115495465
11158,2315,15,12,705,New York,41.773748800525276,77.06638865336333
11159,2315,15,12,705,New York,42.51346726853142,72.04614360458487
11160,2315,15,12,705,New York,43.77514352837889,78.77010732209945
11161,2315,15,12,705,New York,42.76629073254556,73.2109705492435
11162,2315,15,12,705,New York,43.564414371444926,73.88762779039763
11163,2315,15,12,705,New York,42.38990800736577,73.83279796467392
11164,2315,15,12,705,New York,40.94675128488399,75.81762736964014
11165,2315,15,12,705,New York,42.82146526622076,78.0558512682519
11166,2315,15,12,705,New York,41.75400956072654,77.60087670103115
11167,2315,15,12,705,New York,42.8447236792169,73.20917053279044
11168,2315,15,12,705,New York,42.303432095471905,74.32323083143358
11169,2315,15,12,705,New York,40.922454586728385,77.91658119561045
11170,2315,15,12,705,New York,43.85399029514839,75.87489163654055
11171,2315,15,12,705,New York,41.56987413067414,74.94160171571453
11172,2315,15,12,705,New York,43.202441549899405,75.36729972285806
11173,2315,15,12,705,New York,41.25887970806994,74.81844881714729
11174,2315,15,12,705,New York,44.57256162357973,75.96515985276118
11175,2315,15,12,705,New York,42.41969652435064,74.2379022958025
11176,2315,15,12,705,New York,44.672138016122595,75.19996167717949
11177,2315,15,12,702,New York,41.41696079582757,77.9328728392464
11178,2315,15,12,701,New York,40.82354198312268,78.53945109611256
11179,2315,15,12,699,New York,44.67747061240025,74.56898759875835
11180,2315,15,12,699,New York,44.605069376992155,75.02534364618884
11181,2315,15,12,699,New York,43.16625439046147,79.25669063016709
11182,2315,15,12,697,New York,43.90152459235233,79.05719384262798
11183,2229,15,12,696,New York,43.73288822168789,78.75614949237615
11184,2105,15,12,695,New York,42.874537241082386,75.7163567208646
11185,2026,15,12,693,New York,40.59714865943994,76.96462799484513
11186,2026,15,12,691,New York,42.30188373301674,76.54493788281057
11187,2026,15,12,691,New York,42.40104516256715,77.7642534458668
11188,2026,15,12,691,New York,42.496698252953216,77.4507380507497
11189,2026,15,12,691,New York,41.72635373206283,79.02460718811999
11190,2026,15,12,691,New York,40.562129006803794,76.32340610160135
11191,2026,15,12,689,New York,40.780275227279525,78.93251305363411
11192,2026,15,12,688,New York,43.3282142825443,73.31700257129035
11193,2026,15,12,688,New York,41.6414759259974,73.49178040357697
11194,2026,15,12,688,New York,44.81359260698925,73.63921473430067
11195,2026,15,12,688,New York,42.96109535555053,76.75070011636392
11196,2026,15,12,686,New York,41.97866161866322,77.05568521633919
11197,2026,15,12,685,New York,42.46356396773977,73.50470537329493
11198,2026,15,12,682,New York,42.365099192788826,77.35370201299753
11199,2026,15,12,682,New York,40.885328277576875,76.4550472937689
11200,2026,15,12,679,New York,41.77000675079309,76.93303358969706
11201,2026,15,12,679,New York,40.53136165831969,78.78583607689623
11202,2026,15,12,677,New York,43.736678114177074,78.84372541755138
11203,2026,15,12,677,New York,43.87380344036843,77.19201991676009
11204,2026,15,12,677,New York,41.53864670547009,78.78606220456017
11205,2026,15,12,677,New York,44.638121551354914,79.65513807466859
11206,2026,15,12,677,New York,42.54815397542632,71.92778937409226
11207,2026,15,12,677,New York,41.09613308287358,76.42454402152428
11208,2026,15,12,677,New York,44.981625898957915,72.5554377534261
11209,2026,15,12,677,New York,41.6151457372868,74.68538377371057
11210,2026,15,12,677,New York,41.1887367017875,75.07615552753191
11211,2026,15,12,677,New York,41.88468476995975,72.56156550596424
11212,2026,15,12,677,New York,41.90817235718215,71.92260089256257
11213,2026,15,12,677,New York,43.964681139991626,74.77871377107552
11214,2026,15,12,674,New York,40.72577117786902,72.70930741530536
11215,2026,15,12,672,New York,40.85705735976276,74.82819663569938
11216,2026,15,12,671,New York,40.60346860871702,78.12733079604767
11217,2026,15,12,671,New York,43.55591374656419,77.95402151118532
11218,2026,15,12,668,New York,42.57045975939518,72.99297146785533
11219,2026,15,12,667,New York,44.03417284247122,78.98482534455334
11220,2026,15,12,665,New York,41.328342193143584,74.41541153333102
11221,2026,15,12,665,New York,43.21721185393003,75.42606163851872
11222,2026,15,12,663,New York,42.588139475620885,79.30737707076952
11223,2026,15,12,660,New York,41.89413229663705,75.48769958945336
11224,2026,15,12,660,New York,42.60152421534678,76.51814480136449
11225,2026,15,12,660,New York,41.90965116499216,72.02846036857564
11226,2026,15,12,660,New York,43.31455610710745,76.00261944855043
11227,2026,15,12,660,New York,42.0576151730388,77.8666784629743
11228,2026,15,12,660,New York,43.68692249556839,77.68617068639209
11229,2026,15,12,660,New York,42.86864024791627,74.62283225483982
11230,2026,15,12,660,New York,44.294716344640285,75.19611700198142
11231,2026,15,12,657,New York,40.69033637243341,75.43687442303269
11232,2026,15,12,657,New York,43.993190385463805,72.06238879662496
11233,2026,15,12,657,New York,42.99519776793294,79.44416037282959
11234,2026,15,12,656,New York,40.700378734726684,72.31457801752576
11235,2026,15,12,654,New York,44.6552754451934,72.14953084902987
11236,2026,15,12,653,New York,43.71113938610497,78.92657488868117
11237,2026,15,12,651,New York,40.81827873312596,79.6314341194356
11238,2026,15,12,651,New York,40.68245010327685,73.79584355258596
11239,2026,15,12,648,New York,41.86787940679578,79.59209404278705
11240,2026,15,12,648,New York,40.85930346154622,74.14134870542723
11241,2026,15,12,648,New York,41.61983793034203,77.88406732053235
11242,2026,15,12,646,New York,42.566660004972846,77.66500558086982
11243,2026,15,12,646,New York,43.71193479702744,75.13793393893438
11244,2026,15,12,646,New York,42.72610977613631,78.61589734711237
11245,2026,15,12,646,New York,41.7958097344851,79.34890247070005
11246,2026,15,12,646,New York,44.959373333406774,79.05567539310087
11247,2026,15,12,646,New York,44.53260659620321,72.64011282625894
11248,2026,15,12,646,New York,40.88093531628638,72.29313729376841
11249,2026,15,12,646,New York,45.00845351634391,73.1864039982642
11250,2026,15,12,643,New York,42.69920889305883,76.9786051498753
11251,2026,15,12,643,New York,41.813508842380315,73.22731879609647
11252,2026,15,12,643,New York,43.36820552000543,76.66486792827918
11253,2026,15,12,640,New York,43.8117531514344,79.48391207776324
11254,2026,15,12,640,New York,44.988517092366145,72.68444473016349
11255,2026,15,12,639,New York,43.99104933797065,76.68041035515132
11256,2026,15,12,637,New York,42.588162704171374,78.0708561406556
11257,2026,15,12,634,New York,43.93964983519556,78.11079684101253
11258,2026,15,12,634,New York,44.397201224434184,77.37315829225803
11259,2026,15,12,632,New York,44.63781511788378,79.35182772370865
11260,2026,15,12,628,New York,41.59905761220443,76.0815995932263
11261,2026,15,12,626,New York,44.4255372707021,76.47255105341188
11262,2026,15,12,626,New York,42.61666814483228,75.81985167252054
11263,2026,15,12,625,New York,41.048105795594765,72.79910071417754
11264,2026,15,12,622,New York,43.82924264763852,75.98422955978205
11265,2026,15,12,621,New York,40.90162465071634,75.88538369423577
11266,1829,15,12,620,New York,42.393534587672,73.60049228204925
11267,1793,15,12,618,New York,40.700203514123274,78.00833114013696
11268,1772,15,12,618,New York,44.95102924176389,79.45516901419467
11269,1736,15,12,618,New York,44.80334296335831,75.35496008244768
11270,1736,15,12,618,New York,43.77170026505131,75.51903565031938
11271,1736,15,12,618,New York,42.13032514326647,73.23143713225848
11272,1736,15,12,618,New York,41.74800400007969,77.48999095018542
11273,1736,15,12,618,New York,41.813234724503324,73.29240904559587
11274,1736,15,12,618,New York,41.25257039257702,76.30172251412124
11275,1736,15,12,618,New York,44.366154692451374,72.26138554468936
11276,1736,15,12,618,New York,42.49687511352866,73.3809777113786
11277,1736,15,12,618,New York,42.70589235766575,79.27692219518174
11278,1736,15,12,618,New York,41.66848275780177,77.63001625458122
11279,1736,15,12,618,New York,42.573150914624165,75.66372058969782
11280,1736,15,12,618,New York,41.15021320798073,75.64631636592422
11281,1736,15,12,616,New York,42.57855801491267,75.38618563102303
11282,1736,15,12,615,New York,43.77133313829109,79.37729413628897
11283,1736,15,12,615,New York,40.55830908118248,76.6330176530014
11284,1736,15,12,612,New York,41.37541234497071,77.37211510145275
11285,1736,15,12,612,New York,42.75609356837785,76.83074703565937
11286,1736,15,12,612,New York,43.99269998258868,73.96401667937702
11287,1736,15,12,612,New York,42.43618786467361,75.42766673830488
11288,1736,15,12,612,New York,44.45566371363614,74.22875730154433
11289,1736,15,12,610,New York,43.1034010193761,74.88843073676276
11290,1736,15,12,609,New York,44.480777410857975,78.35419514795731
11291,1736,15,12,609,New York,44.52198568981502,71.93111406909559
11292,1736,15,12,608,New York,42.49308022741486,77.72658308666547
11293,1736,15,12,607,New York,40.91960185821647,79.75229882537431
11294,1736,15,12,604,New York,44.746667092834016,73.31499512013221
11295,1736,15,12,604,New York,40.98774309805017,78.8107966577378
11296,1736,15,12,601,New York,42.81496484351952,78.7766521840717
11297,1736,15,12,601,New York,41.0928369984116,75.20025203124004
11298,1736,15,12,601,New York,44.64020455174008,76.99525689465374
11299,1736,15,12,601,New York,41.77690017281332,78.01531551879897
11300,1736,15,12,601,New York,43.58683616823507,79.00322923059348
11301,1736,15,12,601,New York,40.961391387912585,74.92588916726308
11302,1736,15,12,601,New York,44.34707282111894,74.6331765991105
11303,1736,15,12,600,New York,44.82798536793572,79.51875505179399
11304,1736,15,12,599,New York,44.04697422320237,78.05776365485443
11305,1736,15,12,598,New York,43.16999058575343,74.7985561170999
11306,1736,15,12,598,New York,42.57184371024454,74.56015842157684
11307,1736,15,12,598,New York,44.596281152610906,72.75765026223121
11308,1736,15,12,597,New York,43.75676898558901,79.32592259639995
11309,1736,15,12,597,New York,41.57962993613713,79.05526319243238
11310,1736,15,12,595,New York,42.928862946613314,77.38077426355281
11311,1736,15,12,595,New York,44.760538581162095,73.56277743651675
11312,1736,15,12,590,New York,42.64797781946201,72.19344725791169
11313,1736,15,12,589,New York,44.00635329325693,77.02072585969125
11314,1736,15,12,588,New York,42.5262909292402,74.94094603171882
11315,1736,15,12,587,New York,41.11627727693231,74.88399825579455
11316,1736,15,12,587,New York,43.3091056274385,74.79102693973836
11317,1736,15,12,587,New York,43.25614851087104,78.2451305355414
11318,1736,15,12,587,New York,44.458051833874414,75.54265302283484
11319,1736,15,12,587,New York,43.393053401843886,71.9520092149836
11320,1736,15,12,587,New York,43.51710987423661,74.23244849810595
11321,1736,15,12,587,New York,41.54872162341686,75.43693018726391
11322,1736,15,12,587,New York,41.48155319286229,73.0253996506508
11323,1736,15,12,587,New York,40.80416066187491,73.01860229253894
11324,1736,15,12,587,New York,42.05712973204622,77.01632043720613
11325,1736,15,12,587,New York,44.45743950844269,71.9751823028608
11326,1736,15,12,587,New York,40.854643351077804,79.24247489020038
11327,1736,15,12,587,New York,41.17863324220931,79.09891231406263
11328,1736,15,12,587,New York,42.96143698940126,72.16978047490959
11329,1736,15,12,587,New York,42.61361323655154,76.39439774087293
11330,1736,15,12,587,New York,42.20093829618702,78.68154104353333
11331,1736,15,12,587,New York,43.389722100540105,76.41498918062963
11332,1736,15,12,587,New York,41.083744112193045,78.93974380793749
11333,1736,15,12,587,New York,41.37756111135495,77.86133812859454
11334,1736,15,12,587,New York,43.50632848411258,72.95349092621255
11335,1736,15,12,587,New York,40.67400597049947,78.86408388728147
11336,1736,15,12,587,New York,42.64763379155542,79.41596668633055
11337,1736,15,12,587,New York,42.73287161916463,79.03083217858358
11338,1736,15,12,587,New York,43.751930570887794,75.86578512671117
11339,1736,15,12,587,New York,40.54650599083683,77.64204304213385
11340,1736,15,12,587,New York,42.311232068127076,77.99795356143174
11341,1736,15,12,587,New York,42.73400440250876,79.14396533703629
11342,1736,15,12,587,New York,42.37145078273931,76.20599725512889
11343,1736,15,12,587,New York,43.01170514297134,73.17151724530905
11344,1736,15,12,587,New York,42.69296044018784,76.19118037924689
11345,1736,15,12,587,New York,44.33384620733017,78.3636395265103
11346,1736,15,12,587,New York,42.39453707912795,74.98676601752321
11347,1736,15,12,587,New York,43.1088578770739,75.07096056122948
11348,1736,15,12,587,New York,44.34129133043699,78.90976491945833
11349,1736,15,12,587,New York,44.85016898560803,73.89895343019133
11350,1736,15,12,587,New York,41.9898091104837,76.14944456495982
11351,1736,15,12,587,New York,43.458215770466744,79.04617897717031
11352,1736,15,12,587,New York,44.25059314909985,73.88548114061525
